OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
3417,occupied Palestinian territory,2020-03-22T10:00:00.000Z,52,4,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
3418,occupied Palestinian territory,2020-03-23T00:00:00.000Z,59,7,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
3419,occupied Palestinian territory,2020-03-24T00:00:00.000Z,60,1,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
3420,occupied Palestinian territory,2020-03-25T00:00:00.000Z,62,2,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
3421,occupied Palestinian territory,2020-03-26T00:00:00.000Z,84,22,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
3422,occupied Palestinian territory,2020-03-27T00:00:00.000Z,91,7,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
3423,occupied Palestinian territory,2020-03-28T10:00:00.000Z,97,6,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
3424,occupied Palestinian territory,2020-03-29T00:00:00.000Z,106,9,35.20376878,31.91395114,occupied Palestinian territory,34239be2-e939-4309-b18d-36cc81ef3230,"巴勒斯坦被占领土
",,,,
3425,OMAN,2020-02-25T00:00:00.000Z,4,4,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3426,OMAN,2020-02-26T00:00:00.000Z,4,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3427,OMAN,2020-02-27T00:00:00.000Z,4,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3428,OMAN,2020-02-28T00:00:00.000Z,6,2,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3429,OMAN,2020-02-29T00:00:00.000Z,6,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3430,OMAN,2020-03-01T00:00:00.000Z,6,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3431,OMAN,2020-03-02T00:00:00.000Z,6,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3432,OMAN,2020-03-03T00:00:00.000Z,6,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3433,OMAN,2020-03-04T00:00:00.000Z,12,6,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3434,OMAN,2020-03-05T00:00:00.000Z,15,3,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3435,OMAN,2020-03-06T00:00:00.000Z,16,1,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3436,OMAN,2020-03-07T00:00:00.000Z,16,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3437,OMAN,2020-03-08T00:00:00.000Z,16,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3438,OMAN,2020-03-09T00:00:00.000Z,16,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3439,OMAN,2020-03-10T00:00:00.000Z,18,2,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3440,OMAN,2020-03-11T00:00:00.000Z,18,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3441,OMAN,2020-03-12T00:00:00.000Z,18,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3442,OMAN,2020-03-13T00:00:00.000Z,18,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3443,OMAN,2020-03-14T00:00:00.000Z,19,1,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3444,OMAN,2020-03-15T00:00:00.000Z,20,1,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3445,Oman,2020-03-16T00:00:00.000Z,22,2,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3446,Oman,2020-03-17T00:00:00.000Z,24,2,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3447,Oman,2020-03-18T00:00:00.000Z,33,9,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3448,Oman,2020-03-19T00:00:00.000Z,33,0,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3449,Oman,2020-03-20T00:00:00.000Z,39,6,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3450,Oman,2020-03-21T00:00:00.000Z,48,9,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3451,Oman,2020-03-22T10:00:00.000Z,52,4,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3452,Oman,2020-03-23T00:00:00.000Z,66,14,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3453,Oman,2020-03-24T00:00:00.000Z,84,18,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3454,Oman,2020-03-25T00:00:00.000Z,99,15,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3455,Oman,2020-03-26T00:00:00.000Z,109,10,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3456,Oman,2020-03-27T00:00:00.000Z,131,22,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3457,Oman,2020-03-28T10:00:00.000Z,152,21,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3458,Oman,2020-03-29T00:00:00.000Z,167,15,56.10981747,20.60208368,Oman,5585e0a1-3071-45dd-9b00-1d4c91cb2c36,阿曼,Oman,Omán,Оман,عمان
3459,PAKISTAN,2020-02-27T00:00:00.000Z,2,2,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3460,PAKISTAN,2020-02-28T00:00:00.000Z,2,0,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3461,PAKISTAN,2020-02-29T00:00:00.000Z,2,0,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3462,PAKISTAN,2020-03-01T00:00:00.000Z,4,2,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3463,PAKISTAN,2020-03-02T00:00:00.000Z,4,0,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3464,PAKISTAN,2020-03-03T00:00:00.000Z,5,1,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3465,PAKISTAN,2020-03-04T00:00:00.000Z,5,0,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3466,PAKISTAN,2020-03-05T00:00:00.000Z,5,0,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3467,PAKISTAN,2020-03-06T00:00:00.000Z,5,0,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3468,PAKISTAN,2020-03-07T00:00:00.000Z,5,0,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3469,PAKISTAN,2020-03-08T00:00:00.000Z,5,0,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3470,PAKISTAN,2020-03-09T00:00:00.000Z,6,1,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3471,PAKISTAN,2020-03-10T00:00:00.000Z,16,10,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3472,PAKISTAN,2020-03-11T00:00:00.000Z,16,0,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3473,PAKISTAN,2020-03-12T00:00:00.000Z,19,3,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3474,PAKISTAN,2020-03-13T00:00:00.000Z,20,1,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3475,PAKISTAN,2020-03-14T00:00:00.000Z,21,1,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3476,PAKISTAN,2020-03-15T00:00:00.000Z,28,7,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3477,Pakistan,2020-03-16T00:00:00.000Z,52,24,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3478,Pakistan,2020-03-17T00:00:00.000Z,187,135,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3479,Pakistan,2020-03-18T00:00:00.000Z,241,54,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3480,Pakistan,2020-03-19T00:00:00.000Z,241,0,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3481,Pakistan,2020-03-20T00:00:00.000Z,302,61,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3482,Pakistan,2020-03-21T00:00:00.000Z,461,159,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3483,Pakistan,2020-03-22T10:00:00.000Z,495,34,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3484,Pakistan,2020-03-23T00:00:00.000Z,784,289,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3485,Pakistan,2020-03-24T00:00:00.000Z,887,103,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3486,Pakistan,2020-03-25T00:00:00.000Z,991,104,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3487,Pakistan,2020-03-26T00:00:00.000Z,1057,66,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3488,Pakistan,2020-03-27T00:00:00.000Z,1197,140,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3489,Pakistan,2020-03-28T10:00:00.000Z,1235,38,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3490,Pakistan,2020-03-29T00:00:00.000Z,1526,291,69.38581881,29.96678898,Pakistan,30ee6f01-1785-4ecb-b194-ba3becf5fd33,巴基斯坦,Pakistan,Pakistán,Пакистан,باكستان
3491,PANAMA,2020-03-10T00:00:00.000Z,1,1,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3492,PANAMA,2020-03-11T00:00:00.000Z,8,7,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3493,PANAMA,2020-03-12T00:00:00.000Z,10,2,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3494,PANAMA,2020-03-13T00:00:00.000Z,14,4,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3495,PANAMA,2020-03-14T00:00:00.000Z,27,13,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3496,PANAMA,2020-03-15T00:00:00.000Z,27,0,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3497,Panama,2020-03-16T00:00:00.000Z,43,16,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3498,Panama,2020-03-17T00:00:00.000Z,69,26,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3499,Panama,2020-03-18T00:00:00.000Z,86,17,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3500,Panama,2020-03-19T00:00:00.000Z,86,0,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3501,Panama,2020-03-20T00:00:00.000Z,109,23,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3502,Panama,2020-03-21T00:00:00.000Z,137,28,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3503,Panama,2020-03-22T10:00:00.000Z,137,0,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3504,Panama,2020-03-23T00:00:00.000Z,245,108,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3505,Panama,2020-03-24T00:00:00.000Z,345,100,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3506,Panama,2020-03-25T00:00:00.000Z,345,0,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3507,Panama,2020-03-26T00:00:00.000Z,558,213,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3508,Panama,2020-03-27T00:00:00.000Z,558,0,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3509,Panama,2020-03-28T10:00:00.000Z,674,116,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3510,Panama,2020-03-29T00:00:00.000Z,786,112,-80.10906884,8.50544318,Panama,91321513-fa2a-4cf9-a076-9b4e7d336306,巴拿马,Panama,Panamá,Панама,بنما
3511,Papua New Guinea,2020-03-21T00:00:00.000Z,1,1,145.2536876,-6.47589335,Papua New Guinea,d4e68089-5dc0-41e2-baf9-f9ba4bf31fa1,巴布亚新几内亚,Papouasie-Nouvelle-Guinée,Papua Nueva Guinea,Папуа-Новая Гвинея,بابوا غينيا الجديدة
3512,Papua New Guinea,2020-03-22T10:00:00.000Z,1,0,145.2536876,-6.47589335,Papua New Guinea,d4e68089-5dc0-41e2-baf9-f9ba4bf31fa1,巴布亚新几内亚,Papouasie-Nouvelle-Guinée,Papua Nueva Guinea,Папуа-Новая Гвинея,بابوا غينيا الجديدة
3513,Papua New Guinea,2020-03-23T00:00:00.000Z,1,0,145.2536876,-6.47589335,Papua New Guinea,d4e68089-5dc0-41e2-baf9-f9ba4bf31fa1,巴布亚新几内亚,Papouasie-Nouvelle-Guinée,Papua Nueva Guinea,Папуа-Новая Гвинея,بابوا غينيا الجديدة
3514,Papua New Guinea,2020-03-24T00:00:00.000Z,1,0,145.2536876,-6.47589335,Papua New Guinea,d4e68089-5dc0-41e2-baf9-f9ba4bf31fa1,巴布亚新几内亚,Papouasie-Nouvelle-Guinée,Papua Nueva Guinea,Папуа-Новая Гвинея,بابوا غينيا الجديدة
3515,Papua New Guinea,2020-03-25T00:00:00.000Z,1,0,145.2536876,-6.47589335,Papua New Guinea,d4e68089-5dc0-41e2-baf9-f9ba4bf31fa1,巴布亚新几内亚,Papouasie-Nouvelle-Guinée,Papua Nueva Guinea,Папуа-Новая Гвинея,بابوا غينيا الجديدة
3516,Papua New Guinea,2020-03-26T00:00:00.000Z,1,0,145.2536876,-6.47589335,Papua New Guinea,d4e68089-5dc0-41e2-baf9-f9ba4bf31fa1,巴布亚新几内亚,Papouasie-Nouvelle-Guinée,Papua Nueva Guinea,Папуа-Новая Гвинея,بابوا غينيا الجديدة
3517,Papua New Guinea,2020-03-27T00:00:00.000Z,1,0,145.2536876,-6.47589335,Papua New Guinea,d4e68089-5dc0-41e2-baf9-f9ba4bf31fa1,巴布亚新几内亚,Papouasie-Nouvelle-Guinée,Papua Nueva Guinea,Папуа-Новая Гвинея,بابوا غينيا الجديدة
3518,Papua New Guinea,2020-03-28T10:00:00.000Z,1,0,145.2536876,-6.47589335,Papua New Guinea,d4e68089-5dc0-41e2-baf9-f9ba4bf31fa1,巴布亚新几内亚,Papouasie-Nouvelle-Guinée,Papua Nueva Guinea,Папуа-Новая Гвинея,بابوا غينيا الجديدة
3519,Papua New Guinea,2020-03-29T00:00:00.000Z,1,0,145.2536876,-6.47589335,Papua New Guinea,d4e68089-5dc0-41e2-baf9-f9ba4bf31fa1,巴布亚新几内亚,Papouasie-Nouvelle-Guinée,Papua Nueva Guinea,Папуа-Новая Гвинея,بابوا غينيا الجديدة
3520,PARAGUAY,2020-03-09T00:00:00.000Z,1,1,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3521,PARAGUAY,2020-03-10T00:00:00.000Z,1,0,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3522,PARAGUAY,2020-03-11T00:00:00.000Z,8,7,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3523,PARAGUAY,2020-03-12T00:00:00.000Z,5,-3,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3524,PARAGUAY,2020-03-13T00:00:00.000Z,5,0,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3525,PARAGUAY,2020-03-14T00:00:00.000Z,6,1,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3526,PARAGUAY,2020-03-15T00:00:00.000Z,6,0,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3527,Paraguay,2020-03-16T00:00:00.000Z,8,2,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3528,Paraguay,2020-03-17T00:00:00.000Z,9,1,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3529,Paraguay,2020-03-18T00:00:00.000Z,11,2,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3530,Paraguay,2020-03-19T00:00:00.000Z,11,0,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3531,Paraguay,2020-03-20T00:00:00.000Z,11,0,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3532,Paraguay,2020-03-21T00:00:00.000Z,13,2,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3533,Paraguay,2020-03-22T10:00:00.000Z,18,5,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3534,Paraguay,2020-03-23T00:00:00.000Z,22,4,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3535,Paraguay,2020-03-24T00:00:00.000Z,22,0,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3536,Paraguay,2020-03-25T00:00:00.000Z,27,5,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3537,Paraguay,2020-03-26T00:00:00.000Z,41,14,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3538,Paraguay,2020-03-27T00:00:00.000Z,41,0,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3539,Paraguay,2020-03-28T10:00:00.000Z,52,11,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3540,Paraguay,2020-03-29T00:00:00.000Z,56,4,-58.39095178,-23.23612887,Paraguay,7e78b4f3-d231-444c-a8ab-c82373666a3f,巴拉圭,Paraguay,Paraguay,Парагвай,باراغواي
3541,PERU,2020-03-07T00:00:00.000Z,1,1,-74.37540668,-9.16377133,Peru,aec1089a-a796-4ccb-bba0-bffde1eda7ee,秘鲁,Pérou,Perú,Перу,بيرو
3542,PERU,2020-03-08T00:00:00.000Z,6,5,-74.37540668,-9.16377133,Peru,aec1089a-a796-4ccb-bba0-bffde1eda7ee,秘鲁,Pérou,Perú,Перу,بيرو
3543,PERU,2020-03-09T00:00:00.000Z,6,0,-74.37540668,-9.16377133,Peru,aec1089a-a796-4ccb-bba0-bffde1eda7ee,秘鲁,Pérou,Perú,Перу,بيرو
3544,PERU,2020-03-10T00:00:00.000Z,9,3,-74.37540668,-9.16377133,Peru,aec1089a-a796-4ccb-bba0-bffde1eda7ee,秘鲁,Pérou,Perú,Перу,بيرو
3545,PERU,2020-03-11T00:00:00.000Z,11,2,-74.37540668,-9.16377133,Peru,aec1089a-a796-4ccb-bba0-bffde1eda7ee,秘鲁,Pérou,Perú,Перу,بيرو
3546,PERU,2020-03-12T00:00:00.000Z,17,6,-74.37540668,-9.16377133,Peru,aec1089a-a796-4ccb-bba0-bffde1eda7ee,秘鲁,Pérou,Perú,Перу,بيرو
3547,PERU,2020-03-13T00:00:00.000Z,22,5,-74.37540668,-9.16377133,Peru,aec1089a-a796-4ccb-bba0-bffde1eda7ee,秘鲁,Pérou,Perú,Перу,بيرو
3548,PERU,2020-03-14T00:00:00.000Z,28,6,-74.37540668,-9.16377133,Peru,aec1089a-a796-4ccb-bba0-bffde1eda7ee,秘鲁,Pérou,Perú,Перу,بيرو
